"indice_tiempo","partida","valor"
"2018-08-01","6809 - Manufacturas de yeso fraguable o de preparaciones a base de yeso fraguable.","929"
"2018-08-01","6810 - Manufacturas de cemento, hormigon o piedra artificial, incluso armadas.","201"
"2018-08-01","6811 - Manufacturas de amiantocemento, celulosacemento o similares.","0"
"2018-08-01","6813 - Guarniciones de friccion (por ejemplo: hojas, rollos, tiras, segmentos, discos, arandelas, plaquitas) sin montar, para frenos, embragues o cualquier organo de frotamiento, a base de amianto (asbesto), de otras sustancias minerales o de celulosa, incluso","136"
"2018-08-01","6814 - Mica trabajada y manufacturas de mica, incluida la mica aglomerada o reconstituida, incluso con soporte de papel, carton u otras materias.","0"
"2018-08-01","6815 - Manufacturas de piedra o demas materias minerales (incluidas las fibras de carbono y sus manufacturas y las manufacturas de turba), no expresadas ni comprendidas en otra parte.","3"
"2018-08-01","6902 - Ladrillos, placas, baldosas y piezas ceramicas analogas de construccion, refractarios, excepto los de harinas siliceas fosiles o de tierras siliceas analogas.","172"
"2018-08-01","6903 - Los demas articulos ceramicos refractarios (por ejemplo: retortas, crisoles, muflas, toberas, tapones, soportes, copelas, tubos, fundas, varillas), excepto los de harinas siliceas fosiles o de tierras siliceas analogas.","106"
"2018-08-01","6904 - Ladrillos de construccion, bovedillas, cubrevigas y articulos similares, de ceramica.","0"
"2018-08-01","6905 - Tejas, elementos de chimenea, conductos de humo, ornamentos arquitectonicos y otros articulos ceramicos de construccion.","0"
"2018-08-01","6906 - Tubos, canalones y accesorios de tuberia, de ceramica.","0"
"2018-08-01","6907 - Placas y baldosas, de ceramica, sin barnizar ni esmaltar, para pavimentacion o revestimiento; cubos, dados y articulos similares, de ceramica, para mosaicos, sin barnizar ni esmaltar, incluso con soporte.","830"
"2018-08-01","6909 - Aparatos y articulos, de ceramica, para usos quimicos o demas usos tecnicos; abrevaderos, pilas y recipientes similares, de ceramica, para uso rural; cantaros y recipientes similares, de ceramica, para transporte o envasado.","0"
"2018-08-01","6910 - Fregaderos (piletas de lavar), lavabos, pedestales de lavabo, baqeras, bides, inodoros, cisternas (depositos de agua) para inodoros, urinarios y aparatos fijos similares, de ceramica, para usos sanitarios.","10"
"2018-08-01","6911 - Vajilla y demas articulos de uso domestico, higiene o tocador, de porcelana.","2"
"2018-08-01","6912 - Vajilla y demas articulos de uso domestico, higiene o tocador, de ceramica, excepto porcelana.","3"
"2018-08-01","6913 - Estatuillas y demas articulos para adorno, de ceramica.","0"
"2018-08-01","6914 - Las demas manufacturas de ceramica.","0"
"2018-08-01","7001 - Desperdicios y desechos de vidrio; vidrio en masa.","0"
"2018-08-01","7002 - Vidrio en bolas (excepto las microesferas de la partida n: 70.18), barras, varillas o tubos, sin trabajar.","0"
"2018-08-01","7003 - Vidrio colado o laminado, en placas, hojas o perfiles, incluso con capa absorbente, reflectante o antirreflectante, pero sin trabajar de otro modo.","397"
"2018-08-01","7005 - Vidrio flotado y vidrio desbastado o pulido por una o las dos caras, en placas u hojas, incluso con capa absorbente, reflectante o antirreflectante, pero sin trabajar de otro modo.","163"
"2018-08-01","7006 - Vidrio de las partidas n: 70.03, 70.04 o 70.05, curvado, biselado, grabado, taladrado, esmaltado o trabajado de otro modo, pero sin enmarcar ni combinar con otras materias.","0"
"2018-08-01","7007 - Vidrio de seguridad constituido por vidrio templado o contrachapado.","1424"
"2018-08-01","7009 - Espejos de vidrio, enmarcados o no, incluidos los espejos retrovisores.","70"
"2018-08-01","7010 - Bombonas (damajuanas), botellas, frascos, bocales, tarros, envases tubulares, ampollas y demas recipientes para el transporte o envasado, de vidrio; bocales para conservas, de vidrio; tapones, tapas y demas dispositivos de cierre, de vidrio.","710"
"2018-08-01","7013 - Articulos de vidrio para servicio de mesa, cocina, tocador, oficina, para adorno de interiores o usos similares, excepto los de las partidas n: 70.10 s 70.18.","66"
"2018-08-01","7014 - Vidrio para seqalizacion y elementos de optica de vidrio (excepto los de la partida n: 70.15), sin trabajar opticamente.","0"
"2018-08-01","7015 - Cristales para relojes y cristales analogos, cristales para gafas (anteojos), incluso correctoras, abombados, curvados, ahuecados o similares, sin trabajar opticamente; esferas huecas y sus segmentos (casquetes esfericos), de vidrio, para la fabricacion","0"
"2018-08-01","7016 - Adoquines, baldosas, ladrillos, placas, tejas y demas articulos, de vidrio prensado o moldeado, incluso armado, para la construccion; cubos, dados y demas articulos similares, de vidrio, incluso con soporte, para mosaicos o decoraciones similares; vidrie","0"
"2018-08-01","7017 - Articulos de vidrio para laboratorio, higiene o farmacia, incluso graduados o calibrados.","17"
"2018-08-01","7018 - Cuentas de vidrio, imitaciones de perlas, de piedras preciosas o semipreciosas y articulos similares de abalorio, y sus manufacturas, excepto la bisuteria; ojos de vidrio, excepto los de protesis; estatuillas y demas articulos de adorno, de vidrio trabaj","144"
"2018-08-01","7019 - Fibra de vidrio (incluida la lana de vidrio) y manufacturas de esta materia (por ejemplo: hilados, tejidos).","302"
"2018-08-01","7020 - Las demas manufacturas de vidrio.","1"
"2018-08-01","7103 - Piedras preciosas o semipreciosas naturales, excepto los diamantes, incluso trabajadas o clasificadas, sin ensartar, montar ni engarzar; piedras preciosas o semipreciosas, naturales, excepto los diamantes, sin clasificar, ensartadas temporalmente para fa","161"
"2018-08-01","7106 - Plata (incluida la plata dorada y la platinada) en bruto, semilabrada o en polvo.","15132"
"2018-08-01","7108 - Oro (incluido el oro platinado) en bruto, semilabrado o en polvo.","159905"
"2018-08-01","7113 - Articulos de joyeria y sus partes, de metal precioso o de chapado de metal precioso (plaque).","101"
"2018-08-01","7114 - Articulos de orfebreria y sus partes, de metal precioso o de chapado de metal precioso (plaque).","0"
"2018-08-01","7117 - Bisuteria.","56"
"2018-08-01","7202 - Ferroaleaciones.","2453"
"2018-08-01","7205 - Granallas y polvo, de fundicion en bruto, de fundicion especular, de hierro o acero.","23"
"2018-08-01","7208 - Productos laminados planos de hierro o acero sin alear, de anchura superior o igual a 600 mm, laminados en caliente, sin chapar ni revestir.","9518"
"2018-08-01","7209 - Productos laminados planos de hierro o acero sin alear, de anchura superior o igual a 600 mm, laminados en frio, sin chapar ni revestir.","3583"
"2018-08-01","7210 - Productos laminados planos de hierro o acero sin alear, de anchura superior o igual a 600 mm, chapados o revestidos.","895"
"2018-08-01","7211 - Productos laminados planos de hierro o acero sin alear, de anchura inferior a 600 mm, sin chapar ni revestir.","63"
"2018-08-01","7212 - Productos laminados planos de hierro o acero sin alear, de anchura inferior a 600 mm, chapados o revestidos.","56"
"2018-08-01","7213 - Alambron de hierro o acero sin alear.","6856"
"2018-08-01","7214 - Barras de hierro o acero sin alear, simplemente forjadas, laminadas o extrudidas, en caliente, asi como las sometidas a torsion despues del laminado.","3346"
"2018-08-01","7215 - Las demas barras de hierro o acero sin alear.","140"
"2018-08-01","7216 - Perfiles de hierro o acero sin alear.","293"
"2018-08-01","7217 - Alambre de hierro o acero sin alear.","717"
"2018-08-01","7218 - Acero inoxidable en lingotes o demas formas primarias; productos intermedios de acero inoxidable.","0"
"2018-08-01","7219 - Productos laminados planos de acero inoxidable, de anchura superior o igual a 600 mm.","91"
"2018-08-01","7222 - Barras y perfiles, de acero inoxidable.","18"
"2018-08-01","7223 - Alambre de acero inoxidable","0"
"2018-08-01","7224 - Los demas aceros aleados en lingotes o demas formas primarias; productos intermedios de los demas aceros aleados.","0"
"2018-08-01","7225 - Productos laminados planos de los demas aceros aleados, de anchura superior o igual a 600 mm.","0"
"2018-08-01","7226 - Productos laminados planos de los demas aceros aleados, de anchura inferior a 600 mm.","0"
"2018-08-01","7227 - Alambron de los demas aceros aleados.","0"
"2018-08-01","7228 - Barras y perfiles, de los demas aceros aleados; barras huecas para perforacion, de aceros aleados o sin alear.","1416"
"2018-08-01","7229 - Alambre de los demas aceros aleados.","0"
"2018-08-01","7303 - Tubos y perfiles huecos, de fundicion.","0"
"2018-08-01","7304 - Tubos y perfiles huecos, sin soldadura (sin costura)*, de hierro o acero.","45242"
"2018-08-01","7305 - Los demas tubos (por ejemplo: soldados o remachados) de seccion circular con diametro exterior superior a 406,4 mm, de hierro o acero.","0"
"2018-08-01","7306 - Los demas tubos y perfiles huecos (por ejemplo: soldados, remachados, grapados o con los bordes simplemente aproximados), de hierro o acero.","751"
"2018-08-01","7307 - Accesorios de tuberia (por ejemplo: empalmes (racores), codos, manguitos), de fundicion, hierro o acero.","2780"
"2018-08-01","7308 - Construcciones y sus partes (por ejemplo: puentes y sus partes, compuertas de esclusas, torres, castilletes, pilares, columnas, armazones para techumbre, techados, puertas y ventanas y sus marcos, bastidores y umbrales, cortinas de cierre, balaustradas),","2163"
"2018-08-01","7309 - Depositos, cisternas, cubas y recipientes similares para cualquier materia (excepto gas comprimido o licuado), de fundicion, hierro o acero, de capacidad superior a 300 l, sin dispositivos mecanicos ni termicos, incluso con revestimiento interior o calor","469"
"2018-08-01","7310 - Depositos, barriles, tambores, bidones, latas o botes, cajas y recipientes similares, para cualquier materia (excepto gas comprimido o licuado), de fundicion, hierro o acero, de capacidad inferior o igual a 300 l, sin dispositivos mecanicos ni termicos,","66"
"2018-08-01","7311 - Recipientes para gas comprimido o licuado, de fundicion, hierro o acero.","207"
"2018-08-01","7312 - Cables, trenzas, eslingas y articulos similares, de hierro o acero, sin aislar para electricidad.","2320"
"2018-08-01","7314 - Telas metalicas (incluidas las continuas o sin fin), redes y rejas, de alambre de hierro o acero; chapas y tiras, extendidas (desplegadas), de hierro o acero.","185"
"2018-08-01","7315 - Cadenas y sus partes, de fundicion, hierro o acero.","196"
"2018-08-01","7317 - Puntas, clavos, chinchetas (chinches), grapas apuntadas, onduladas o biseladas, y articulos similares, de fundicion, hierro o acero, incluso con cabeza de otras materias, excepto de cabeza de cobre.","31"
"2018-08-01","7318 - Tornillos, pernos, tuercas, tirafondos, escarpias roscadas, remaches, pasadores, clavijas,chavetas, arandelas (incluidas las arandelas de muelle (resorte)) y articulos similares, de fundicion, hierro o acero.","754"
"2018-08-01","7319 - Agujas de coser, de tejer, pasacintas, agujas de ganchillo (croche), punzones para bordar y articulos similares, de uso manual, de hierro o acero; alfileres de gancho (imperdibles) y demas alfileres de hierro o acero, no expresados ni comprendidos en otr","0"
"2018-08-01","7320 - Muelles (resortes), ballestas y sus hojas, de hierro o acero.","497"
"2018-08-01","7321 - Estufas, calderas con hogar, cocinas (incluidas las que puedan utilizarse accesoriamente para calefaccion central), barbacoas (parrillas)*, braseros, hornillos de gas, calientaplatos y aparatos no electricos similares, de uso domestico, y sus partes, de","182"
"2018-08-01","7322 - Radiadores para calefaccion central, de calentamiento no electrico, y sus partes, de fundicion, hierro o acero; generadores y distribuidores de aire caliente (incluidos los distribuidores que puedan funcionar tambien como distribuidores de aire fresco o","64"
"2018-08-01","7323 - Articulos de uso domestico y sus partes, de fundicion, hierro o acero; lana de hierro o acero; esponjas, estropajos, guantes y articulos similares para fregar, lustrar o usos analogos, de hierro o acero.","23"
"2018-08-01","7324 - Articulos de higiene o tocador, y sus partes, de fundicion, hierro o acero.","8"
"2018-08-01","7325 - Las demas manufacturas moldeadas de fundicion, hierro o acero.","743"
"2018-08-01","7326 - Las demas manufacturas de hierro o acero.","4306"
"2018-08-01","7403 - Cobre refinado y aleaciones de cobre, en bruto.","0"
"2018-08-01","7407 - Barras y perfiles, de cobre.","465"
"2018-08-01","7409 - Chapas y tiras, de cobre, de espesor superior a 0,15 mm.","11"
"2018-08-01","7411 - Tubos de cobre.","39"
"2018-08-01","7412 - Accesorios de tuberia (por ejemplo: empalmes (racores), codos, manguitos) de cobre.","27"
"2018-08-01","7415 - Puntas, clavos, chinchetas (chinches), grapas apuntadas y articulos similares, de cobre, o con espiga de hierro o acero y cabeza de cobre; tornillos, pernos, tuercas, escarpias roscadas, remaches, pasadores, clavijas, chavetas y arandelas (incluidas las","90"
"2018-08-01","7418 - Articulos de uso domestico, higiene o tocador, y sus partes, de cobre; esponjas, estropajos, guantes y articulos similares para fregar, lustrar o usos analogos, de cobre.","12"
"2018-08-01","7419 - Las demas manufacturas de cobre.","49"
"2018-08-01","7506 - Chapas, hojas y tiras, de niquel.","0"
"2018-08-01","7601 - Aluminio en bruto.","82894"
"2018-08-01","7604 - Barras y perfiles, de aluminio.","154"
