"indice_tiempo","partida","valor"
"2018-01-01","2829 - Cloratos y percloratos; bromatos y perbromatos; yodatos y peryodatos.","458"
"2018-01-01","2830 - Sulfuros; polisulfuros.","374"
"2018-01-01","2831 - Ditionitos y sulfoxilatos.","91"
"2018-01-01","2832 - Sulfitos; tiosulfatos.","389"
"2018-01-01","2833 - Sulfatos; alumbres; peroxosulfatos (persulfatos).","3757"
"2018-01-01","2834 - Nitritos; nitratos.","671"
"2018-01-01","2835 - Fosfinatos (hipofofitos), fosfonatos (fosfitos), fosfatos y polifosfatos.","3582"
"2018-01-01","2836 - Carbonatos; peroxocarbonatos (percarbonatos); carbonato de amonio comercial que contenga carbamato de amonio.","7391"
"2018-01-01","2837 - Cianuros, oxicianuros y cianuros complejos.","1302"
"2018-01-01","2839 - Silicatos; silicatos comerciales de los metales alcalinos.","68"
"2018-01-01","2840 - Boratos; peroxoboratos (perboratos).","78"
"2018-01-01","2841 - Sales de los acidos oxometalicos o peroxometalicos.","237"
"2018-01-01","2842 - Las demas sales de los acidos o peroxoacidos inorganicos (incluidos los aluminosilicatos aunque no sean de constitucisn qummica definida), excepto los aziduros (azidas).","356"
"2018-01-01","2843 - Metal precioso en estado coloidal; compuestos inorganicos u organicos de metal precioso, aunque no sean de constitucion quimica definida; amalgamas de metal precioso.","388"
"2018-01-01","2844 - Elementos quimicos radiactivos e isotopos radiactivos (incluidos los elementos quimicos e isotopos fisionables o fertiles) y sus compuestos; mezclas y residuos que contengan estos productos.","892"
"2018-01-01","2845 - Isotopos, excepto los de la partida n: 28.44; sus compuestos, inorganicos u organicos, aunque no sean de constitucion quimica definida.","24"
"2018-01-01","2846 - Compuestos, inorganicos u organicos, de metales de las tierras raras, del itrio, del escandio o de las mezclas de estos metales.","4"
"2018-01-01","2847 - Peroxido de hidrogeno (agua oxigenada), incluso solidificado con urea.","1483"
"2018-01-01","2849 - Carburos, aunque no sean de constitucion quimica definida.","570"
"2018-01-01","2850 - Hidruros, nitruros, aziduros (azidas), siliciuros y boruros, aunque no sean de constitucisn qummica definida, excepto los compuestos que consistan igualmente en carburos de la partida 28.49.","19"
"2018-01-01","2852 -  COMPUESTOS INORGÁNICOS U ORGÁNICOS, DE MERCURIO, AUNQUE NO SEAN DE CONSTITUCIÓN QUÍMICA DEFINIDA, EXCEPTO LAS AMALGAMAS.","68"
"2018-01-01","2853 -  LOS DEMÁS COMPUESTOS INORGÁNICOS (INCLUIDA EL AGUA DESTILADA, DE CONDUCTIBILIDAD O DEL MISMO GRADO DE PUREZA); AIRE LÍQUIDO, AUNQUE SE LE HAYAN ELIMINADO LOS GASES NOBLES; AIRE COMPRIMIDO; AMALGAMAS, EXCEPTO LAS DE METAL PRECIOSO.","12"
"2018-01-01","2901 - Hidrocarburos aciclicos.","6751"
"2018-01-01","2902 - Hidrocarburos ciclicos.","120"
"2018-01-01","2903 - Derivados halogenados de los hidrocarburos.","1990"
"2018-01-01","2904 - Derivados sulfonados, nitrados o nitrosados de los hidrocarburos, incluso halogenados.","384"
"2018-01-01","2905 - Alcoholes aciclicos y sus derivados halogenados, sulfonados, nitrados o nitrosados.","15308"
"2018-01-01","2906 - Alcoholes ciclicos y sus derivados halogenados, sulfonados, nitrados o nitrosados.","600"
"2018-01-01","2907 - Fenoles; fenoles-alcoholes.","1478"
"2018-01-01","2908 - Derivados halogenados, sulfonados, nitrados o nitrosados, de los fenoles o de los fenoles - alcoholes.","34"
"2018-01-01","2909 - Eteres, eteres-alcoholes, eteres-fenoles, eteres- alcoholes-fenoles, peroxidos de alcoholes, peroxidos de eteres, peroxidos de cetonas (aunque no sean de constitucion quimica definida), y sus derivados halogenados, sulfonados, nitrados o nitrosados.","2600"
"2018-01-01","2910 - Epoxidos, epoxialcoholes, epoxifenoles y epoxieteres, con tres atomos en el ciclo, y sus derivados halogenados, sulfonados, nitrados o nitrosados.","1568"
"2018-01-01","2911 - Acetales y semiacetales, incluso con otras funciones oxigenadas, y sus derivados halogenados, sulfonados, nitrados o nitrosados.","35"
"2018-01-01","2912 - Aldehidos, incluso con otras funciones oxigenadas; polimeros ciclicos de los aldehidos; paraformaldehido.","1850"
"2018-01-01","2913 - Derivados halogenados, sulfonados, nitrados o nitrosados de los productos de la partida 29.12.","34"
"2018-01-01","2914 - Cetonas y quinonas, incluso con otras funciones oxigenadas, y sus derivados halogenados, sulfonados, nitrados o nitrosados.","2396"
"2018-01-01","2915 - Acidos monocarboxilicos aciclicos saturados y sus anhidridos, halogenuros, peroxidos y peroxiacidos; sus derivados halogenados, sulfonados, nitrados o nitrosados.","9919"
"2018-01-01","2916 - Acidos monocarboxilicos aciclicos no saturados y acidos monocarboxilicos ciclicos, sus anhidridos, halogenuros, peroxidos y peroxiacidos; sus derivados halogenados, sulfonados, nitrados o nitrosados.","6787"
"2018-01-01","2917 - Acidos policarboxilicos, sus anhidridos, halogenuros, peroxidos y peroxiacidos; sus derivados halogenados, sulfonados, nitrados o nitrosados.","14623"
"2018-01-01","2918 - Acidos carboxilicos con funciones oxigenadas suplementarias y sus anhidridos, halogenuros, peroxidos y peroxiacidos; sus derivados halogenados, sulfonados, nitrados o nitrosados.","11124"
"2018-01-01","2919 - Isteres fosfsricos y sus sales, incluidos los lactofosfatos; sus derivados halogenados, sulfonados, nitrados o nitrosados.","361"
"2018-01-01","2920 - Esteres de los demas acidos inorganicos (excepto los esteres de halogenuros de hidrogeno) y sus sales; sus derivados halogenados, sulfonados, nitrados o nitrosados.","702"
"2018-01-01","2921 - Compuestos con funcion amina.","3097"
"2018-01-01","2922 - Compuestos aminados con funciones oxigenadas.","5605"
"2018-01-01","2923 - Sales e hidroxidos de amonio cuaternario; lecitinas y otros fosfoaminolipidos.","1129"
"2018-01-01","2924 - Compuestos con funcion carboxiamida; compuestos con funcion amida del acido carbonico.","6487"
"2018-01-01","2925 - Compuestos con funcion carboxiimida (incluida la sacarina y sus sales) o con funcion imina.","1500"
"2018-01-01","2926 - Compuestos con funcion nitrilo.","1641"
"2018-01-01","2927 - Compuestos diazoicos, azoicos o azoxi.","198"
"2018-01-01","2928 - Derivados organicos de la hidrazina o de la hidroxilamina.","732"
"2018-01-01","2929 - Compuestos con otras funciones nitrogenadas.","1143"
"2018-01-01","2930 - Tiocompuestos organicos.","5809"
"2018-01-01","2931 - Los demas compuestos srgano-inorganicos.","36414"
"2018-01-01","2932 - Compuestos heterociclicos con heteroatomo(s) de oxigeno exclusivamente.","4542"
"2018-01-01","2933 - Compuestos heterociclicos con heteroatomo(s) de nitrogeno exclusivamente.","29034"
"2018-01-01","2934 - Acidos nucleicos y sus sales; los demas compuestos heterociclicos.","8191"
"2018-01-01","2935 - Sulfonamidas.","2147"
"2018-01-01","2936 - Provitaminas y vitaminas, naturales o reproducidas por sintesis (incluidos los concentrados naturales) y sus derivados utilizados principalmente como vitaminas, mezclados o no entre si o en disoluciones de cualquier clase.","7549"
"2018-01-01","2937 - Hormonas, naturales o reproducidas por sintesis; sus derivados utilizados principalmente como hormonas; los demas esteroides utilizados principalmente como hormonas.","4054"
"2018-01-01","2938 - Heterosidos, naturales o reproducidos por sintesis, sus sales, eteres, esteres y demas derivados.","1030"
"2018-01-01","2939 - Alcaloides vegetales, naturales o reproducidos por sintesis, sus sales, eteres, esteres y demas derivados.","867"
"2018-01-01","2940 - Azzcares qummicamente puros, excepto la sacarosa, lactosa, maltosa, glucosa y fructosa (levulosa); iteres, acetales y isteres de azzcares y sus sales, excepto los productos de las partidas 29.37, 29.38 s 29.39.","670"
"2018-01-01","2941 - Antibioticos.","4865"
"2018-01-01","2942 - Los demas compuestos organicos.","1"
"2018-01-01","3001 - Glandulas y demas organos para uso opoterapicos, desecados, incluso pulverizados; extractos de glandulas o de otros organos o de sus secreciones, para usos opoterapicos; heparina y sus sales; las demas sustancias humanas o animales preparadas para usos t","438"
"2018-01-01","3002 - Sangre humana; sangre animal preparada para usos terapeuticos, profilacticos o de diagnostico; antisueros (sueros con anticuerpos), demas fracciones de la sangre y productos inmunologicos modificados, incluso obtenidos por proceso biotecnologico; vacunas","94624"
"2018-01-01","3003 - Medicamentos (excepto los productos de las partidas n: 30.02, 30.05 o 30.06) constituidos por productos mezclados entre si, preparados para usos terapeuticos o profilacticos, sin dosificar ni acondicionar para la venta al por menor.","3566"
"2018-01-01","3004 - Medicamentos (excepto los productos de las partidas n: 30.02, 30.05 o 30.06) constituidos por productos mezclados o sin mezclar, preparados para usos terapeuticos o profilacticos, dosificados o acondicionados para la venta al por menor.","113832"
"2018-01-01","3005 - Guatas, gasas, vendas y articulos analogos (por ejemplo: apositos, esparadrapos, sinapismos), impregnados o recubiertos de sustancias farmaceuticas o acondicionados para la venta al por menor con fines medicos, quirurgicos, odontologicos o veterinaros.","1653"
"2018-01-01","3006 - Preparaciones y articulos farmaceuticos a que se refiere la nota 4 de este capitulo.","6367"
"2018-01-01","3101 - Abonos de origen animal o vegetal, incluso mezclados entre si o tratados quimicamente; abonos procedentes de la mezcla o del tratamiento quimico de productos de origen animal o vegetal.","66"
"2018-01-01","3102 - Abonos minerales o quimicos nitrogenados.","18546"
"2018-01-01","3103 - Abonos minerales o quimicos fosfatados.","3"
"2018-01-01","3104 - Abonos minerales o quimicos potasicos.","1193"
"2018-01-01","3105 - Abonos minerales o quimicos, con dos o tres de los elementos fertilizantes: nitrogeno, fosforo y potasio, los demas abonos; productos de este capitulo en tabletas o formas similares o en envases de un peso bruto inferior o igual a 10 kg.","7739"
"2018-01-01","3201 - Extractos curtientes de origen vegetal; taninos y sus sales, eteres, esteres y demas derivados.","481"
"2018-01-01","3202 - Productos curtientes organicos sinteticos; productos curtientes inorganicos; preparaciones curtientes, incluso con productos curtientes naturales; preparaciones enzimaticas para precurtido.","1423"
"2018-01-01","3203 - Materias colorantes de origen vegetal o animal (incluidos los extractos tintsreos, excepto los negros de origen animal), aunque sean de constitucisn qummica definida; preparaciones a que se refiere la nota 3 de este capmtulo a base de materias colorantes","661"
"2018-01-01","3204 - Materias colorantes organicas sinteticas, aunque sean de constitucion quimica definida; preparaciones a que se refiere la nota 3 de este capitulo, a base de materias colorantes organicas sinteticas; productos organicos sinteticos del tipo de los utilizad","8019"
"2018-01-01","3205 - Lacas colorantes; preparaciones a que se refiere la nota 3 de este capitulo a base de lacas colorantes.","128"
"2018-01-01","3206 - Las demas materias colorantes; preparaciones a que se refiere la nota 3 de este capitulo, excepto las de las partidas n: 32.03, 32.04 o 32.05;productos inorganicos del tipo de los utilizados como luminoforos, aunque sean de constitucion quimica definida.","13948"
"2018-01-01","3207 - Pigmentos, opacificantes y colores preparados, composiciones vitrificables, engobes, abrillantadores (lustres) liquidos y preparaciones similares, del tipo de los utilizados en ceramica, esmaltado o en la industria del vidrio; frita de vidrio y demas vid","2521"
"2018-01-01","3208 - Pinturas y barnices a base de polimeros sinteticos o naturales modificados, dispersos o disueltos en un medio no acuoso; disoluciones definidas en la nota 4 de este capitulo.","5163"
"2018-01-01","3209 - Pinturas y barnices a base de polimeros sinteticos o naturales modificados, dispersos o disueltos en un medio acuoso.","1325"
"2018-01-01","3210 - Las demas pinturas y barnices; pigmentos al agua preparados de los tipos utilizados para el acabado del cuero.","199"
"2018-01-01","3211 - Secativos preparados.","42"
"2018-01-01","3212 - Pigmentos (incluidos el polvo o escamillas metalicos) dispersos en medios no acuosos, liquidos o en pasta, del tipo de los utilizados para la fabricacion de pinturas; hojas para el marcado a fuego; tintes y demas materias colorantes en formas o en envase","1309"
"2018-01-01","3213 - Colores para la pintura artistica, la enseqanza, la pintura de carteles, para matizar o para entretenimiento y colores similares, en pastillas, tubos, botes, frascos o en formas o envases similares.","193"
"2018-01-01","3214 - Masilla, cementos de resina y demas mastiques; plastes (enduidos) utilizados en pintura; plastes (enduidos) no refractarios del tipo de los utilizados en albaqileria.","4319"
"2018-01-01","3215 - Tintas de imprenta, tintas para escribir o dibujar y demas tintas, incluso concentradas o solidas.","2793"
"2018-01-01","3301 - Aceites esenciales (desterpenados o no ), incluidos los ""concretos"" o ""absolutos""; resinoides; oleorresinas de extraccion; disoluciones concentradas de aceites esenciales en grasas, aceites fijos, ceras o materias analogas, obtenidas por enflorado o mace","2544"
"2018-01-01","3302 - Mezclas de sustancias odoriferas y mezclas (incluidas las disoluciones alcoholicas) a base de una o varias de estas sustancias, del tipo de las utilizadas como materias basicas para la industria; las demas preparaciones a base de sustancias odoriferas, d","6360"
"2018-01-01","3303 - Perfumes y aguas de tocador","4652"
"2018-01-01","3304 - Preparaciones de belleza de maquillaje y para el cuidado de la piel, excepto los medicamentos, incluidas las preparaciones antisolares y las bronceadoras; preparaciones para manicuras o pedicuros.","10507"
"2018-01-01","3305 - Preparaciones capilares.","13523"
"2018-01-01","3306 - Preparaciones para higiene bucal o dental, incluidos los polvos y cremas para la adherencia de las dentaduras; hilo utilizado para limpieza de los espacios interdentales (hilo dental), acondicionado para su venta al por menor al usuario.","3251"
"2018-01-01","3307 - Preparaciones para afeitar o para antes o despues del afeitado, desodorantes corporales, preparaciones para el baqo, depilatorios y demas preparaciones de perfumeria, de tocador o de cosmetica, no expresadas ni comprendidas en otra parte; preparaciones d","3521"
"2018-01-01","3401 - Jabon; productos y preparaciones organicos tensoactivos usados como jabon, en barras, panes, trozos o piezas troqueladas o moldeadas, aunque contengan jabon; papel, guatas, fieltro y tela sin tejer, impregnados, recubiertos o revestidos de jabon o de det","4504"
